Rep Detail Report: Sheetal Patel,,,,,,,,,,,,,,
Generated: 2025-12-18 06:57:18,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
188,1262360.52,1090121.99,71,28352.44,117,1061769.55,68,7,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 1 High Potential: ,11,425181.32,0,,,,,,,,,,
Group 2 Medium Potential: ,42,282392.69,0,,,,,,,,,,
Group 2 High Potential: ,19,186108.9,0,,,,,,,,,,
Group 1 Medium Potential: ,4,150251.19,0,,,,,,,,,,
Group 3 Medium Potential: ,32,35580.29,22,,,,,,,,,,
Group 3 Low Potential: ,66,4592.15,49,,,,,,,,,,
Group 2 Low Potential: ,1,3101.0,0,,,,,,,,,,
Group 3 High Potential: ,13,2914.45,0,,,,,,,,,,
Totals,188,1090121.99,71,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 15 accounts | 575432.51 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1037387,Foundry Home & Design,DESIGN,DESIGN_FIRM,0.0,1930.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/7/2025,TRUE,45.1,FALSE
1003742,Peerless Imported Rugs Inc,RETAIL,SINGLE_LOCATION,0.0,972.9,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/22/2019,FALSE,44.7,FALSE
1015073,Toms Price Co Inc,RETAIL,MULTIPLE_LOCATIONS,5795.0,965.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/19/2019,FALSE,41.4,FALSE
1009079,Summer Classics Home (IL),RETAIL,SINGLE_LOCATION,1630.0,946.0,6,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/15/2020,FALSE,45.2,FALSE
1012167,Eskell,RETAIL,SINGLE_LOCATION,2097.0,930.7,5,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/28/2020,FALSE,49.2,FALSE
1010340,"Inside Ideas Design Service, Ltd.",DESIGN,DESIGNER_INDEPENDENT,0.0,830.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/11/2025,TRUE,41.0,FALSE
1016037,Bread & Butter Home,RETAIL,SINGLE_LOCATION,538.0,497.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/25/2020,FALSE,46.1,FALSE
1017331,Teak Plus,RETAIL,SINGLE_LOCATION,960.0,317.4,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/13/2020,FALSE,32.6,FALSE
1019354,Inside Home,RETAIL,SINGLE_LOCATION,9904.0,294.0,3,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/12/2021,FALSE,40.9,FALSE
1007525,Joy Tribout Interiors,RETAIL,SINGLE_LOCATION,1620.0,205.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/28/2021,FALSE,37.9,FALSE
1013592,"Custom Flooring and Interiors, Inc",RETAIL,SINGLE_LOCATION,3271.0,192.0,6,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/5/2021,FALSE,42.1,FALSE
1013751,Geneva Home Works,RETAIL,SINGLE_LOCATION,0.0,190.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/10/2019,FALSE,47.7,FALSE
1023622,Metro Design Build,DESIGN,DESIGN_FIRM,0.0,140.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/29/2025,TRUE,45.0,FALSE
1036335,"Draperies and Interiors by Design, Inc.",RETAIL,SINGLE_LOCATION,0.0,100.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/24/2025,TRUE,35.8,FALSE
1008046,Careful Peach Boutique,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/25/2023,FALSE,0.0,FALSE
1004053,Trumeau Ltd,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/20/2021,FALSE,0.0,FALSE
1004086,610 Home LLC,RETAIL,SINGLE_LOCATION,2151.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/29/2020,FALSE,0.0,FALSE
1009092,SG Geneva,RETAIL,SINGLE_LOCATION,50.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/1/2020,FALSE,0.0,FALSE
1015000,"Interior Investments, LLC",RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/16/2020,FALSE,0.0,FALSE
1009802,"ABT Electronics, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/24/2019,FALSE,0.0,FALSE
1014472,Sasha Adler Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/24/2025,TRUE,17.4,FALSE
1019359,Leah & Mack,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/13/2022,FALSE,0.0,FALSE
1016479,Jayson Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/17/2020,FALSE,0.0,FALSE
1015458,Hearthstone & Terrace,RETAIL,SINGLE_LOCATION,2230.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1015529,Hazel James Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/19/2020,FALSE,0.0,FALSE
1010824,"Family Flooring America dba GT Flooring, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1021925,Ewald Interiors,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/11/2022,FALSE,0.0,FALSE
1022308,CAMBIA INC,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/28/2022,FALSE,0.0,FALSE
1020055,OFFICE REVOLUTION LLC,RETAIL,MULTIPLE_LOCATIONS,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/22/2021,FALSE,0.0,FALSE
1035807,Jessica Lagrange Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/22/2025,TRUE,17.6,FALSE
1023967,KWOWKdesign,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/9/2025,TRUE,16.9,FALSE
1037282,Michael Abrams Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/30/2025,TRUE,20.2,FALSE
1036026,Studio Mak,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/10/2025,TRUE,19.1,FALSE
1037368,"Zach Hayes Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/24/2025,TRUE,18.7,FALSE
1037837,Liam Brex Inc,RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/21/2025,TRUE,21.5,FALSE
1036832,Charles Vincent George Architects,DESIGN,ARCHITECT_BUILDER,0.0,-27.2,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/30/2025,TRUE,23.3,FALSE
1036035,SS Sheetal Patel,DESIGN,DESIGNER_INDEPENDENT,0.0,-58.35,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/10/2025,TRUE,34.3,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 71 accounts | 28352.44 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1009325,Randy Heller Design,DESIGN,DESIGN_FIRM,4377.0,2464.94,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/13/2020,FALSE,46.5,TRUE
1010555,Kathy Moran Interiors,DESIGN,DESIGN_FIRM,2363.5,2246.0,5,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/1/2020,FALSE,61.8,TRUE
1007919,"David Duncan Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,2175.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/3/2022,FALSE,49.8,TRUE
1003256,"Project Interiors, Inc.",DESIGN,DESIGN_FIRM,1344.0,2106.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/7/2020,FALSE,50.7,TRUE
1001597,Leading Edge Design (IL),DESIGN,DESIGN_FIRM,0.0,1965.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/25/2020,FALSE,49.0,TRUE
1010173,Darl Grooters,DESIGN,DESIGN_FIRM,28076.0,1917.0,19,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/24/2020,FALSE,46.9,TRUE
1003377,Inspired Interiors,DESIGN,DESIGN_FIRM,9447.6,1770.0,9,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/10/2020,FALSE,39.8,TRUE
1012526,Studio Onyx,DESIGN,DESIGN_FIRM,1030.0,1526.3,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/26/2020,FALSE,53.8,TRUE
1015785,Laura Design Company,DESIGN,DESIGN_FIRM,2169.45,1439.5,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/7/2020,FALSE,56.7,TRUE
1012875,"Unpatterned, LLC",DESIGN,DESIGN_FIRM,9340.0,1412.5,6,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/10/2020,FALSE,41.9,TRUE
1006433,RMH Interiors,DESIGN,DESIGN_FIRM,1010.0,1325.0,3,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/9/2020,FALSE,47.4,TRUE
1001576,"Interiors By Bruce, Inc",DESIGN,DESIGN_FIRM,11046.42,1306.0,7,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/3/2020,FALSE,49.0,TRUE
1015420,Gregga Jordan Smieszny,DESIGN,DESIGN_FIRM,2122.49,1302.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/13/2020,FALSE,47.2,TRUE
1022371,Paige Garland Interiors,DESIGN,DESIGN_FIRM,132.5,1214.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/6/2023,FALSE,66.6,TRUE
1000897,Designs In Context,DESIGN,DESIGN_FIRM,6944.0,1095.5,9,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/5/2020,FALSE,45.9,TRUE
1014300,Studio Sven,DESIGN,DESIGN_FIRM,10243.0,861.45,4,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/1/2019,FALSE,51.6,TRUE
1021520,Joyful Designs LLC,DESIGN,DESIGN_FIRM,0.0,620.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/7/2022,FALSE,60.4,TRUE
1018728,M House Development,DESIGN,DESIGN_FIRM,300.0,595.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/11/2021,FALSE,55.3,TRUE
1017087,Alluring Designs Chicago,DESIGN,DESIGN_FIRM,2142.0,485.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/21/2020,FALSE,41.1,TRUE
1017894,Panoply Design Studio,DESIGN,DESIGN_FIRM,0.0,227.5,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/22/2022,FALSE,42.3,TRUE
1023146,Interior Design Partnership LLC,DESIGN,DESIGN_FIRM,3400.0,148.75,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/2/2023,FALSE,32.5,TRUE
1005243,"Tiffany Brooks Interiors, Inc.",DESIGN,DESIGN_FIRM,0.0,100.0,1,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/5/2020,FALSE,50.2,TRUE
1015998,KitchenLab Interiors,DESIGN,DESIGN_FIRM,666.0,25.0,1,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/5/2020,FALSE,41.7,TRUE
1023417,McCurdy Interiors,DESIGN,DESIGN_FIRM,0.0,25.0,0,0,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/10/2023,FALSE,47.6,TRUE
1002277,Studio Brunstrum,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2020,FALSE,0.0,TRUE
1001118,"Eleni Interiors, Inc",DESIGN,DESIGN_FIRM,895.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,TRUE
1001520,Fringe Home Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/3/2019,FALSE,0.0,TRUE
1011818,Alexandra Kaehler Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/21/2020,FALSE,0.0,TRUE
1010078,Sycamore and Gray LLC AKA Heima Design House,DESIGN,DESIGN_FIRM,7007.68,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/31/2020,FALSE,0.0,TRUE
1009635,Polay Interiors,DESIGN,DESIGN_FIRM,1750.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/30/2020,FALSE,0.0,TRUE
1010943,Karen Shap Design,DESIGN,DESIGN_FIRM,12396.9,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/12/2020,FALSE,0.0,TRUE
1010169,MKW Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/9/2020,FALSE,0.0,TRUE
1008121,Joseph Szymczak Sourcing + Design LLC,DESIGN,DESIGNER_INDEPENDENT,5305.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/12/2020,FALSE,0.0,TRUE
1008651,Checkered Moon,DESIGN,DESIGN_FIRM,635.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/5/2019,FALSE,0.0,TRUE
1008517,VF Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/25/2021,FALSE,0.0,TRUE
1008923,TZS Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/4/2021,FALSE,0.0,TRUE
1006870,Luxe Nest,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/23/2020,FALSE,0.0,TRUE
1006327,Frank Ponterio Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/4/2020,FALSE,0.0,TRUE
1004382,Donna Mondi Interior Design,DESIGN,DESIGN_FIRM,18585.6,0.0,9,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/6/2020,FALSE,0.0,TRUE
1014079,Jamie Schachtel Design Group,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/14/2020,FALSE,0.0,TRUE
1013998,"DBI, Inc",DESIGN,DESIGN_FIRM,50.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/11/2023,FALSE,0.0,TRUE
1013985,Kadlec Architecture + Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/18/2021,FALSE,0.0,TRUE
1013954,RS Design Studio Inc,DESIGN,DESIGNER_INDEPENDENT,25.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/13/2020,FALSE,0.0,TRUE
1013872,Goldenfinch Boutique,DESIGN,DESIGN_FIRM,-1284.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/30/2020,FALSE,0.0,TRUE
1013591,Maher Interior Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/2/2020,FALSE,0.0,TRUE
1013006,Michelle Gentile Interiors LLC,DESIGN,DESIGN_FIRM,50.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/4/2019,FALSE,0.0,TRUE
1012858,M Design LLC (IL),DESIGN,DESIGNER_INDEPENDENT,133.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/28/2020,FALSE,0.0,TRUE
1010505,Fresh Twist,DESIGN,DESIGN_FIRM,1502.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/14/2019,FALSE,0.0,TRUE
1012439,Sheryl Allen Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/22/2020,FALSE,0.0,TRUE
1012236,Hence Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/22/2020,FALSE,0.0,TRUE
1014682,Stephanie Kaslow,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2022,FALSE,0.0,TRUE
1015616,Sarah Jacquelyn Interiors LLC,DESIGN,DESIGN_FIRM,2000.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/28/2020,FALSE,0.0,TRUE
1015223,White Tulip Interiors/ Mason and Brass,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/12/2020,FALSE,0.0,TRUE
1015143,Nanette Mortell Interiors,DESIGN,DESIGN_FIRM,1295.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/27/2020,FALSE,0.0,TRUE
1014629,"Rebel House, LLC",DESIGN,DESIGN_FIRM,1540.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/3/2020,FALSE,0.0,TRUE
1018254,Kerry Catherine Interiors,DESIGN,DESIGN_FIRM,825.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/29/2021,FALSE,0.0,TRUE
1017810,Tower Development,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/9/2020,FALSE,0.0,TRUE
1016848,"Vincere, Ltd.",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/23/2021,FALSE,0.0,TRUE
1016906,Thompson Interior Studio,DESIGN,DESIGN_FIRM,2971.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/28/2021,FALSE,0.0,TRUE
1016681,Jasmin Reese Interiors,DESIGN,DESIGN_FIRM,4229.0,0.0,1,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/28/2021,FALSE,0.0,TRUE
1020968,"North & Madison, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/11/2022,FALSE,0.0,TRUE
1020896,DW Design Workshop,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/27/2022,FALSE,0.0,TRUE
1019891,Interior Collective LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/21/2022,FALSE,0.0,TRUE
1021913,Stephanie Anderson Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/24/2022,FALSE,0.0,TRUE
1021491,Dual Concept Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/25/2022,FALSE,0.0,TRUE
1021027,Hays Dobnick Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2022,FALSE,0.0,TRUE
1021999,Elizabeth Yager Designs,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/3/2022,FALSE,0.0,TRUE
1022600,Laura Marie Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/14/2022,FALSE,0.0,TRUE
1023954,STONE'S THROW INTERIORS,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/13/2023,FALSE,0.0,TRUE
1024434,Montgomery Design Studio,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/3/2023,FALSE,0.0,TRUE
1025175,Kim Scodro Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/10/2023,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 68 total | 21 keeping | 47 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1014472,Sasha Adler Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/24/2025,TRUE,17.4,FALSE
1023967,KWOWKdesign,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/9/2025,TRUE,16.9,FALSE
1035807,Jessica Lagrange Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/22/2025,TRUE,17.6,FALSE
1036026,Studio Mak,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/10/2025,TRUE,19.1,FALSE
1037282,Michael Abrams Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/30/2025,TRUE,20.2,FALSE
1037368,"Zach Hayes Design, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/24/2025,TRUE,18.7,FALSE
1037837,Liam Brex Inc,RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,8/21/2025,TRUE,21.5,FALSE
1004053,Trumeau Ltd,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/20/2021,FALSE,0.0,FALSE
1004086,610 Home LLC,RETAIL,SINGLE_LOCATION,2151.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/29/2020,FALSE,0.0,FALSE
1008046,Careful Peach Boutique,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/25/2023,FALSE,0.0,FALSE
1009092,SG Geneva,RETAIL,SINGLE_LOCATION,50.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/1/2020,FALSE,0.0,FALSE
1009802,"ABT Electronics, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/24/2019,FALSE,0.0,FALSE
1010824,"Family Flooring America dba GT Flooring, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1015000,"Interior Investments, LLC",RETAIL,SINGLE_LOCATION,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/16/2020,FALSE,0.0,FALSE
1015458,Hearthstone & Terrace,RETAIL,SINGLE_LOCATION,2230.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1015529,Hazel James Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/19/2020,FALSE,0.0,FALSE
1016479,Jayson Home,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/17/2020,FALSE,0.0,FALSE
1019359,Leah & Mack,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/13/2022,FALSE,0.0,FALSE
