Rep Detail Report V2: Hana Nassri,,,,,,,,,,,,,,,
Generated: 2025-12-22 11:59:33,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Before_Accounts,Before_SF_Ex_BI,Before_Rev_2024,Before_Rev_2025,Accounts_Moved_In,Accounts_Moved_Out,Net_Account_Change,Account_Change_Pct,Rev_Moved_In,Rev_Moved_Out,Net_Rev_Change,Revenue_Change_Pct,After_Accounts,After_Rev_2025,Floor_Exception_Accounts,Floor_Exception_Rev,SF_Ex_BI_Accounts,Zero_Rev_Accounts,Zero_Rev_New_2025,Accounts_Redirected_Territory,Rev_Redirected_Territory,Accounts_Redirected_Floor_Active,Rev_Redirected_Floor_Active,Accounts_Redirected_Floor_Dormant,Rev_Redirected_Floor_Dormant
980,114,1909418.67,1854954.57,349,979,-630,-64.29,1876681.09,1852149.57,24531.52,1.32,350,1879486.09,0,0.0,0,68,48,332,1695365.62,544,156783.95,103,0.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 1 High Potential: ,13,386698.1,0,0,,,,,,,,,,
Group 1 Medium Potential: ,4,93307.62,0,0,,,,,,,,,,
Group 2 High Potential: ,69,505115.3,0,0,,,,,,,,,,
Group 2 Medium Potential: ,128,813087.16,0,0,,,,,,,,,,
Group 2 Low Potential: ,4,14794.0,0,0,,,,,,,,,,
Group 3 High Potential: ,95,46095.81,0,0,,,,,,,,,,
Group 3 Medium Potential: ,13,17721.2,0,2,,,,,,,,,,
Group 3 Low Potential: ,24,2666.9,0,0,,,,,,,,,,
Totals,350,1879486.09,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 17 accounts | $480005.72 revenue,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Customer No.,Account_Name,Segment,Sub_Segment,Segment_Label,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Is_New_2025,BTF,Floor_Exception,Floor_Removed,In SF ex BI
1005635,Jon Jahr and Associates LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4610.0,13852.5,2,1,FALSE,N,FALSE,FALSE,N
1014787,Ash Leonard Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2458.8,13699.95,1,4,FALSE,N,FALSE,FALSE,N
1018775,Irene Kim Coppedge Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,5451.0,13655.0,7,5,FALSE,N,FALSE,FALSE,N
1016384,Milieu - MO,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,12697.0,13621.37,7,9,FALSE,N,FALSE,FALSE,N
1019627,GERMAIN,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,13064.0,0,6,FALSE,N,FALSE,FALSE,N
1017627,Vision Interiors (CA),DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1510.0,12634.0,2,13,FALSE,N,FALSE,FALSE,N
1024500,Hannah Sutter Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,5808.5,12257.4,3,4,FALSE,N,FALSE,FALSE,N
1027400,Maxi J Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,6673.0,12092.0,4,8,FALSE,N,FALSE,FALSE,N
1025682,Workroom Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,3601.0,12002.5,4,4,FALSE,N,FALSE,FALSE,N
1019382,Melissa Fisher HOME LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,9894.0,11990.0,6,5,FALSE,N,FALSE,FALSE,N
1013847,Suzy Kloner Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,1864.0,11515.25,4,3,FALSE,N,FALSE,FALSE,N
1025912,HOUSE OF FRIDAY,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,5751.0,11410.0,3,7,FALSE,N,FALSE,FALSE,N
1025731,MDY Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,770.0,11396.5,2,4,FALSE,N,FALSE,FALSE,N
1005132,Welch Company,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,10289.33,11360.31,12,4,FALSE,N,FALSE,FALSE,N
1020399,Rose Lake Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,162.0,11296.0,1,2,FALSE,N,FALSE,FALSE,N
1016755,Gracious Living At Home,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,18186.5,11261.0,21,17,FALSE,N,FALSE,FALSE,N
1010947,Laura Roberts Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1993.0,11260.0,2,5,FALSE,N,FALSE,FALSE,N
1018398,Lawless Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4755.0,10548.0,3,5,FALSE,N,FALSE,FALSE,N
1005538,Sacris Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,10194.0,10530.0,2,4,FALSE,N,FALSE,FALSE,N
1010993,Lisa Scheff Designs,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,5259.69,10435.05,14,21,FALSE,N,FALSE,FALSE,N
1011792,Sarahliz Lawson Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,10018.0,0,2,FALSE,N,FALSE,FALSE,N
1035037,"Geoscape Decor, Inc",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,150.0,9976.62,2,0,FALSE,N,FALSE,FALSE,N
1023573,Megan Warren Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4585.0,9822.42,7,2,FALSE,N,FALSE,FALSE,N
1036716,Studio Brinkley,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,9704.0,0,2,TRUE,N,FALSE,FALSE,N
1023985,J2 Interiors LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,29442.65,9614.46,11,10,FALSE,N,FALSE,FALSE,N
1008874,DKW Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,6469.5,9610.0,5,9,FALSE,N,FALSE,FALSE,N
1020950,Marna Design Studio LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,17456.5,9514.35,7,5,FALSE,N,FALSE,FALSE,N
1001681,OH Designs LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,8068.5,9470.0,2,2,FALSE,N,FALSE,FALSE,N
1019761,Het Hout Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,480.0,9465.0,1,3,FALSE,N,FALSE,FALSE,N
1021976,Carly Jane Design,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,3458.0,9073.0,1,6,FALSE,N,FALSE,FALSE,N
1004295,Nitche Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1872.0,8930.0,3,3,FALSE,N,FALSE,FALSE,N
1017652,Jessica Nicastro Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,2452.0,8884.12,1,3,FALSE,N,FALSE,FALSE,N
1017636,Kemper Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,8785.0,0,2,FALSE,N,FALSE,FALSE,N
1003388,Thurston Boyd Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,8747.0,0,4,FALSE,N,FALSE,FALSE,N
1013711,Adam Hunter Inc,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1776.0,8710.0,1,4,FALSE,N,FALSE,FALSE,N
1007258,Teresa Quinn Kamer Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,2734.0,8626.0,1,7,FALSE,N,FALSE,FALSE,N
1026642,Heather Vaughan Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,9278.5,8623.0,7,6,FALSE,N,FALSE,FALSE,N
1019636,Megan Gensky Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,320.0,8371.0,4,4,FALSE,N,FALSE,FALSE,N
1014085,Holly Wright,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,990.0,8178.0,1,2,FALSE,N,FALSE,FALSE,N
1025532,Align Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,10925.4,8146.0,3,5,FALSE,N,FALSE,FALSE,N
1000241,K.Powers and Company,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,8091.0,0,1,FALSE,N,FALSE,FALSE,N
1024791,Catori Design House,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,976.0,7954.0,0,5,FALSE,N,FALSE,FALSE,N
1002249,Nicole Queen Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,7908.62,1,8,FALSE,N,FALSE,FALSE,N
1006018,Grounded,E-TAILER,SPECIALTY,Group 2 Medium Potential,Territory Realignment,21785.0,7865.0,22,7,FALSE,N,FALSE,FALSE,N
1002712,"Ellis Design Group, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,16270.5,7826.0,7,4,FALSE,N,FALSE,FALSE,N
1012645,Pacific Housing,DESIGN,ARCHITECT_BUILDER,Group 2 Medium Potential,Territory Realignment,0.0,7762.5,0,2,FALSE,N,FALSE,FALSE,N
1027614,Anne Flynn Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4033.06,7752.0,4,3,FALSE,N,FALSE,FALSE,N
1022397,Eleven Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,3135.0,7723.28,1,4,FALSE,N,FALSE,FALSE,N
1008303,AM Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,8040.0,7716.0,3,2,FALSE,N,FALSE,FALSE,N
1015516,Diamonds In The Desert,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,481.0,7681.0,3,2,FALSE,N,FALSE,FALSE,N
1027282,"O.M. Design Group, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,878.0,7650.0,1,4,FALSE,N,FALSE,FALSE,N
1007983,Lekker Home,RETAIL,SINGLE_LOCATION,Group 2 High Potential,Territory Realignment,0.0,7462.0,1,2,FALSE,N,FALSE,FALSE,N
1014436,AE Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,7412.0,0,5,FALSE,N,FALSE,FALSE,N
1022379,Aspen & Stone Interior Design LLC,RETAIL,SINGLE_LOCATION,Group 2 High Potential,Territory Realignment,0.0,7374.33,0,5,FALSE,N,FALSE,FALSE,N
1015804,Aef Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,11393.0,7317.0,8,7,FALSE,N,FALSE,FALSE,N
1010719,Pinney Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,7240.0,7275.0,2,1,FALSE,N,FALSE,FALSE,N
1036839,Sweenor Builders Inc,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,7200.0,0,3,TRUE,N,FALSE,FALSE,N
1026090,Jay Adams Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,2255.0,7199.0,1,6,FALSE,N,FALSE,FALSE,N
1012275,Alima Deneke Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,7075.0,0,4,FALSE,N,FALSE,FALSE,N
1001708,Urban Design Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,6459.28,6932.5,7,7,FALSE,N,FALSE,FALSE,N
1013670,Halter Home,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1609.5,6915.5,2,4,FALSE,N,FALSE,FALSE,N
1015083,Skout,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,10670.0,6840.0,4,6,FALSE,N,FALSE,FALSE,N
1022497,Haus of Meeshie,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,100.0,6752.3,0,1,FALSE,N,FALSE,FALSE,N
1011242,Unique Spaces,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1221.0,6717.0,1,4,FALSE,N,FALSE,FALSE,N
1026572,West Haven Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,19286.0,6605.0,9,4,FALSE,N,FALSE,FALSE,N
1022538,Van Zee Design Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,4831.5,6604.0,5,8,FALSE,N,FALSE,FALSE,N
1036725,Willow Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,6577.3,0,6,TRUE,N,FALSE,FALSE,N
1002314,Stetson Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1559.0,6523.3,1,6,FALSE,N,FALSE,FALSE,N
1019067,Lisa Ritchie Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,1302.0,6469.5,1,5,FALSE,N,FALSE,FALSE,N
1014651,Wolff Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1985.0,6459.0,2,2,FALSE,N,FALSE,FALSE,N
1025664,Caldera Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,568.47,6399.41,2,2,FALSE,N,FALSE,FALSE,N
1023869,ONE WEST STUDIO,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,6331.79,0,1,FALSE,N,FALSE,FALSE,N
1020125,Mally Skok Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4315.0,6260.0,2,1,FALSE,N,FALSE,FALSE,N
1011909,Stamm and Black,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,11047.2,6238.0,9,8,FALSE,N,FALSE,FALSE,N
1024264,Yvonne Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,11645.64,6235.5,5,5,FALSE,N,FALSE,FALSE,N
1010026,"Kevin Robert Interiors, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,2608.0,6183.0,1,6,FALSE,N,FALSE,FALSE,N
1005808,Casabella,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,6107.0,0,3,FALSE,N,FALSE,FALSE,N
1015556,"805Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,13740.0,6063.0,6,2,FALSE,N,FALSE,FALSE,N
1009521,"Alexis Manfer, Inc.",DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,5986.0,0,1,TRUE,N,FALSE,FALSE,N
1036838,Aesthetics Home Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,5920.0,0,1,TRUE,N,FALSE,FALSE,N
1024422,AMD Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1350.0,5797.53,2,0,FALSE,N,FALSE,FALSE,N
1013226,So Much Yes Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3687.0,5686.0,5,5,FALSE,N,FALSE,FALSE,N
1035401,Design Vision,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,5458.0,0,2,FALSE,N,FALSE,FALSE,N
1018973,Tiny Gem Studios,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,5326.2,0,3,FALSE,N,FALSE,FALSE,N
1023661,Roberts Studio Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,6790.0,5320.0,4,3,FALSE,N,FALSE,FALSE,N
1014711,Jennifer Grey Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,5305.5,0,1,FALSE,N,FALSE,FALSE,N
1001289,"The Style Source, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,9124.0,5270.0,4,1,FALSE,N,FALSE,FALSE,N
1002912,"Kristina Crestin Design, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,7332.0,5248.0,3,2,FALSE,N,FALSE,FALSE,N
1006541,"Corp Office Interiors, Inc. dba Source Creative",DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,1777.5,5165.0,2,5,FALSE,N,FALSE,FALSE,N
1019045,Christina Ackerman Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,9625.0,5128.5,3,3,FALSE,N,FALSE,FALSE,N
1037215,Taska Cleveland,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,5119.9,0,4,TRUE,N,FALSE,FALSE,N
1011352,Lyons Johnston Associates,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,9010.0,5080.8,8,2,FALSE,N,FALSE,FALSE,N
1004151,Dauer Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4123.5,5060.25,3,4,FALSE,N,FALSE,FALSE,N
1025872,Megan Pittman Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,9386.0,5045.0,3,2,FALSE,N,FALSE,FALSE,N
1018311,STAGEBOX LLC,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,640.0,5020.0,1,8,FALSE,N,FALSE,FALSE,N
1005759,Rifresh Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,4987.0,0,2,TRUE,N,FALSE,FALSE,N
1011793,Carras Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,4958.0,0,4,FALSE,N,FALSE,FALSE,N
1025937,Courtney Thomas Design,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,148.4,4941.6,1,1,FALSE,N,FALSE,FALSE,N
1020592,Niche Design Co. LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Low Potential,Territory Realignment,7695.0,4921.0,2,2,FALSE,N,FALSE,FALSE,N
1021567,lifeSTYLED Three Sixty,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,11014.0,4920.08,19,10,FALSE,N,FALSE,FALSE,N
1022589,Elan Design House,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,17640.0,4920.0,5,1,FALSE,N,FALSE,FALSE,N
1004161,Studio H Design Group,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4289.0,4884.0,4,1,FALSE,N,FALSE,FALSE,N
1024450,The FreshMaker,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,14678.0,4874.55,6,7,FALSE,N,FALSE,FALSE,N
1034905,Stokes Kennedy Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2680.0,4856.0,1,1,FALSE,N,FALSE,FALSE,N
1020357,"Sage Design Studio, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,4843.0,0,3,FALSE,N,FALSE,FALSE,N
1027458,B. Parker Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,1345.85,4832.68,4,0,FALSE,N,FALSE,FALSE,N
1036264,Emma Saliba Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,4748.0,0,3,TRUE,N,FALSE,FALSE,N
1004437,Hawley Design Furnishings,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,150.0,4692.0,0,4,FALSE,N,FALSE,FALSE,N
1009430,"Elburne, LLC",DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,4846.0,4658.0,10,9,FALSE,N,FALSE,FALSE,N
1026838,Hannah Bell Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3460.0,4649.0,1,2,FALSE,N,FALSE,FALSE,N
1025723,Maison Soleil LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,3372.4,4573.25,4,1,FALSE,N,FALSE,FALSE,N
1010499,Trish Stahly Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4509.8,0,7,FALSE,N,FALSE,FALSE,N
1036911,DiFrancesco Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,0.0,4503.75,0,3,TRUE,N,FALSE,FALSE,N
1015521,Style and Stage LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 High Potential,Territory Realignment,81.0,4483.0,1,2,FALSE,N,FALSE,FALSE,N
1015178,Jess Klein Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,11069.3,4470.65,10,6,FALSE,N,FALSE,FALSE,N
1014723,Jennifer Cruz Interior Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,7916.69,4466.75,8,3,FALSE,N,FALSE,FALSE,N
1026205,Jenna Michelle Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2874.0,4433.09,3,3,FALSE,N,FALSE,FALSE,N
1019509,Luke Bennett design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4383.45,0,1,FALSE,N,FALSE,FALSE,N
1021631,Seventh House Designs,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,10878.6,4350.5,7,3,FALSE,N,FALSE,FALSE,N
1012097,Christine McEwen,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,1637.5,4340.0,3,2,FALSE,N,FALSE,FALSE,N
1016824,Victoria Forehan Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2436.0,4312.0,4,4,FALSE,N,FALSE,FALSE,N
1019143,Pamela Day Designs,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,4285.0,0,2,FALSE,N,FALSE,FALSE,N
1035252,JS Design,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2061.9,4175.0,1,1,FALSE,N,FALSE,FALSE,N
1018282,Lauren Morgan Co,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,4170.75,0,2,FALSE,N,FALSE,FALSE,N
1020247,"JMH Designs, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4478.0,4132.0,2,1,FALSE,N,FALSE,FALSE,N
1006663,Elizabeth Home Decor and Design,DESIGN,DESIGN_FIRM,Group 2 Low Potential,Territory Realignment,6617.0,4116.0,7,1,FALSE,N,FALSE,FALSE,N
1001427,SB Design LLC,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,4114.26,0,3,FALSE,N,FALSE,FALSE,N
1016650,A Designed Space,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,10399.0,4105.2,6,9,FALSE,N,FALSE,FALSE,N
1001056,Heritage house,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,13731.6,4093.0,6,3,FALSE,N,FALSE,FALSE,N
1002552,Robin Cotter - Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,6452.6,4046.0,4,4,FALSE,N,FALSE,FALSE,N
1017502,Lido Interiors,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,4015.0,0,2,FALSE,N,FALSE,FALSE,N
1012650,Beige and Bleu Design Studio,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,3985.0,0,1,FALSE,N,FALSE,FALSE,N
1022476,"KATIE HEALEY DESIGNS, INC",DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4465.0,3967.98,3,0,FALSE,N,FALSE,FALSE,N
1019481,Add and Subtract Design LLC,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,2050.0,3876.0,2,9,FALSE,N,FALSE,FALSE,N
1019491,Thacher & Spring,RETAIL,SINGLE_LOCATION,Group 2 Medium Potential,Territory Realignment,8184.0,3849.0,14,8,FALSE,N,FALSE,FALSE,N
1013146,Katch Design Collective,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,3323.66,3800.0,4,2,FALSE,N,FALSE,FALSE,N
1022335,Ali Cote Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,3789.0,0,3,FALSE,N,FALSE,FALSE,N
1019660,VALLETTA DESIGN GROUP,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,0.0,3785.07,0,2,FALSE,N,FALSE,FALSE,N
1018881,HOUSE OF COCO INTERIORS,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,2080.0,3720.0,2,3,FALSE,N,FALSE,FALSE,N
1038444,Gayle Shelby Interiors,DESIGN,DESIGN_FIRM,Group 2 High Potential,Territory Realignment,0.0,3719.0,0,2,TRUE,N,FALSE,FALSE,N
1038695,Craig and David Homes,DESIGN,ARCHITECT_BUILDER,Group 2 High Potential,Territory Realignment,0.0,3675.6,0,1,TRUE,N,FALSE,FALSE,N
1024534,TSP Design LLC,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,3663.0,0,1,FALSE,N,FALSE,FALSE,N
1006247,Jan Hedrick Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,3625.27,1,1,FALSE,N,FALSE,FALSE,N
1015145,Willow and Jade Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,0.0,3609.64,1,0,FALSE,N,FALSE,FALSE,N
1022921,Dill-Thebeau Design Company,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,4418.6,3600.0,2,1,FALSE,N,FALSE,FALSE,N
1025395,Madison Taylor Co.,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,11354.5,3559.25,12,5,FALSE,N,FALSE,FALSE,N
1021654,Jody Paris Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 2 Medium Potential,Territory Realignment,2852.5,3529.5,4,1,FALSE,N,FALSE,FALSE,N
1026744,Mullen Design Co,DESIGN,DESIGN_FIRM,Group 2 Medium Potential,Territory Realignment,17145.1,3486.05,3,8,FALSE,N,FALSE,FALSE,N
