Rep Detail Report: Randall Schneck,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
155,1735276.45,1512559.56,25,12547.45,130,1500012.11,28,5,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 1 High Potential: ,19,769214.31,0,,,,,,,,,,
Group 2 Medium Potential: ,45,316538.75,0,,,,,,,,,,
Group 2 High Potential: ,28,245813.61,0,,,,,,,,,,
Group 1 Medium Potential: ,6,151331.79,0,,,,,,,,,,
Group 3 Medium Potential: ,21,26686.3,10,,,,,,,,,,
Group 3 Low Potential: ,29,1993.3,15,,,,,,,,,,
Group 3 High Potential: ,7,981.5,0,,,,,,,,,,
Totals,155,1512559.56,25,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 25 accounts | 920546.10 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1004158,"Draperie Decor Interiors, Inc.",RETAIL,SINGLE_LOCATION,260.0,736.1,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/28/2020,FALSE,63.8,FALSE
1036504,DUPLICATED Haik Investments Inc. dba James Hom,RETAIL,SINGLE_LOCATION,0.0,606.5,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,4/6/2025,TRUE,40.8,FALSE
1005144,Penny Layne,RETAIL,SINGLE_LOCATION,10378.0,430.0,7,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/25/2020,FALSE,43.0,FALSE
1027153,Swans Fine Home,RETAIL,SINGLE_LOCATION,6010.0,424.8,1,4,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/29/2024,FALSE,39.4,FALSE
1035410,Designer's Choice Flooring & Furniture,RETAIL,SINGLE_LOCATION,0.0,375.0,0,1,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/28/2025,TRUE,37.0,FALSE
1021173,KT Hay's Investments DBA Centennial Flooring,RETAIL,SINGLE_LOCATION,544.5,175.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/11/2022,FALSE,34.0,FALSE
1008406,Plus Modern Design,RETAIL,SINGLE_LOCATION,1764.6,112.5,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/20/2020,FALSE,32.4,FALSE
1023528,Kenilworth House,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/1/2025,TRUE,22.1,FALSE
1027114,Nahla lala dba Nahla Madison Home,RETAIL,SINGLE_LOCATION,6612.5,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/25/2024,FALSE,0.0,FALSE
1027036,BVH Architecture,DESIGN,ARCHITECT_BUILDER,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/11/2025,TRUE,22.0,FALSE
1025954,"The Rauch House, LLC/Decorating Den",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/15/2025,TRUE,21.5,FALSE
1037654,Greyten LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/3/2025,TRUE,21.3,FALSE
1024513,Sage,RETAIL,SINGLE_LOCATION,4045.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2023,FALSE,0.0,FALSE
1016181,KBuild Design,RETAIL,SINGLE_LOCATION,8200.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/4/2020,FALSE,0.0,FALSE
1022413,Solsbury Hill Home,RETAIL,SINGLE_LOCATION,1270.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/30/2023,FALSE,0.0,FALSE
1016980,Blooming Keepsakes,RETAIL,SINGLE_LOCATION,667.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/17/2020,FALSE,0.0,FALSE
1000851,Interior Perfection Design Group,RETAIL,SINGLE_LOCATION,1119.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/25/2020,FALSE,0.0,FALSE
1015549,Pearson & Company,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/4/2020,FALSE,0.0,FALSE
1012535,Artis Home Gallerie,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2023,FALSE,0.0,FALSE
1007962,5908,RETAIL,SINGLE_LOCATION,2703.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/22/2020,FALSE,0.0,FALSE
1007661,Basket of Daisies,RETAIL,SINGLE_LOCATION,1734.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/8/2020,FALSE,0.0,FALSE
1002105,Plantation Antiques and Interiors,RETAIL,SINGLE_LOCATION,4178.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/15/2023,FALSE,0.0,FALSE
1038176,Southern Loft LLC,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,TRUE,21.3,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 25 accounts | 12547.45 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1022918,Temple and Hentz,DESIGN,DESIGN_FIRM,3386.0,2451.0,6,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/9/2022,FALSE,58.5,TRUE
1011289,Sandra Burroughs - Decorating Den,DESIGN,DESIGN_FIRM,1135.0,2160.6,3,7,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,9/15/2021,FALSE,63.4,TRUE
1020289,Weltner Interiors,DESIGN,DESIGN_FIRM,3561.5,1445.0,3,9,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/23/2022,FALSE,61.4,TRUE
1005329,Interior Resources,DESIGN,DESIGN_FIRM,2125.49,1320.25,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/4/2020,FALSE,42.8,TRUE
1035330,Linnea Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,199.0,1015.0,1,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/1/2024,FALSE,64.6,TRUE
1024195,Align Creative Design Co (DBA of Elements Design),DESIGN,DESIGN_FIRM,0.0,827.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/24/2023,FALSE,56.3,TRUE
1026812,Omaha Interiors & Design,DESIGN,DESIGNER_INDEPENDENT,1503.0,725.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/22/2024,FALSE,36.2,TRUE
1015246,Home Style (IA),DESIGN,DESIGN_FIRM,1522.0,595.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/23/2020,FALSE,41.3,TRUE
1013479,KHL Design Studio,DESIGN,DESIGN_FIRM,2488.5,572.0,5,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/10/2020,FALSE,53.4,TRUE
1015764,Align Design Inc,DESIGN,DESIGN_FIRM,5375.54,555.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/19/2020,FALSE,37.7,TRUE
1013463,Joplin Decorating Center,DESIGN,DESIGN_FIRM,0.0,495.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/19/2021,FALSE,55.5,TRUE
1011074,Salt Creek Interior Design LLC,DESIGN,DESIGN_FIRM,622.5,385.6,4,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/27/2018,FALSE,42.5,TRUE
1025741,SS REP Randall Schneck,DESIGN,DESIGNER_INDEPENDENT,261.0,1.0,4,4,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/6/2023,FALSE,29.4,TRUE
1000658,Major Interiors LLC,DESIGN,DESIGN_FIRM,946.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/16/2021,FALSE,0.0,TRUE
1019581,Kara Kersten Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/28/2021,FALSE,0.0,TRUE
1027764,"Flair Home Stagings & Displays, LLC",DESIGN,DESIGN_FIRM,485.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2024,FALSE,0.0,TRUE
1015276,Elizabeth Erin Designs,DESIGN,DESIGN_FIRM,420.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2020,FALSE,0.0,TRUE
1018829,Youtopia Designs,DESIGN,DESIGN_FIRM,7836.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/23/2021,FALSE,0.0,TRUE
1016493,Madi Mali Homes LLC,DESIGN,DESIGN_FIRM,840.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/30/2020,FALSE,0.0,TRUE
1004551,"Rust and Martin, Inc.",DESIGN,DESIGN_FIRM,785.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/1/2019,FALSE,0.0,TRUE
1012982,M Sudermann Interior Design DBA Sid and Company,DESIGN,DESIGN_FIRM,1148.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/6/2020,FALSE,0.0,TRUE
1010431,LK2 Kaim Kisner Studio LLC,DESIGN,DESIGN_FIRM,1207.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2020,FALSE,0.0,TRUE
1006365,"The Resource Room, Ltd",DESIGN,DESIGN_FIRM,1372.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/4/2020,FALSE,0.0,TRUE
1006141,"The Goddard Design Group, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/12/2022,FALSE,0.0,TRUE
1037918,SHEPPARD'S BUSINESS INTERIORS,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
ZERO REVENUE ACCOUNTS: 28 total | 16 keeping | 12 removed,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1023528,Kenilworth House,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,2/1/2025,TRUE,22.1,FALSE
1025954,"The Rauch House, LLC/Decorating Den",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,9/15/2025,TRUE,21.5,FALSE
1027036,BVH Architecture,DESIGN,ARCHITECT_BUILDER,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/11/2025,TRUE,22.0,FALSE
1037654,Greyten LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/3/2025,TRUE,21.3,FALSE
1038176,Southern Loft LLC,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/13/2025,TRUE,21.3,FALSE
1000851,Interior Perfection Design Group,RETAIL,SINGLE_LOCATION,1119.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/25/2020,FALSE,0.0,FALSE
1002105,Plantation Antiques and Interiors,RETAIL,SINGLE_LOCATION,4178.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/15/2023,FALSE,0.0,FALSE
1007661,Basket of Daisies,RETAIL,SINGLE_LOCATION,1734.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/8/2020,FALSE,0.0,FALSE
1007962,5908,RETAIL,SINGLE_LOCATION,2703.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/22/2020,FALSE,0.0,FALSE
1012535,Artis Home Gallerie,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2023,FALSE,0.0,FALSE
1015549,Pearson & Company,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/4/2020,FALSE,0.0,FALSE
1016181,KBuild Design,RETAIL,SINGLE_LOCATION,8200.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/4/2020,FALSE,0.0,FALSE
1016980,Blooming Keepsakes,RETAIL,SINGLE_LOCATION,667.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/17/2020,FALSE,0.0,FALSE
1022413,Solsbury Hill Home,RETAIL,SINGLE_LOCATION,1270.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/30/2023,FALSE,0.0,FALSE
1024513,Sage,RETAIL,SINGLE_LOCATION,4045.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2023,FALSE,0.0,FALSE
1027114,Nahla lala dba Nahla Madison Home,RETAIL,SINGLE_LOCATION,6612.5,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/25/2024,FALSE,0.0,FALSE
1000658,Major Interiors LLC,DESIGN,DESIGN_FIRM,946.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/16/2021,FALSE,0.0,TRUE
1004551,"Rust and Martin, Inc.",DESIGN,DESIGN_FIRM,785.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/1/2019,FALSE,0.0,TRUE
1006141,"The Goddard Design Group, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/12/2022,FALSE,0.0,TRUE
1006365,"The Resource Room, Ltd",DESIGN,DESIGN_FIRM,1372.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/4/2020,FALSE,0.0,TRUE
1010431,LK2 Kaim Kisner Studio LLC,DESIGN,DESIGN_FIRM,1207.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/20/2020,FALSE,0.0,TRUE
1012982,M Sudermann Interior Design DBA Sid and Company,DESIGN,DESIGN_FIRM,1148.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/6/2020,FALSE,0.0,TRUE
1015276,Elizabeth Erin Designs,DESIGN,DESIGN_FIRM,420.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/1/2020,FALSE,0.0,TRUE
1016493,Madi Mali Homes LLC,DESIGN,DESIGN_FIRM,840.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/30/2020,FALSE,0.0,TRUE
1018829,Youtopia Designs,DESIGN,DESIGN_FIRM,7836.0,0.0,5,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/23/2021,FALSE,0.0,TRUE
1019581,Kara Kersten Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/28/2021,FALSE,0.0,TRUE
1027764,"Flair Home Stagings & Displays, LLC",DESIGN,DESIGN_FIRM,485.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2024,FALSE,0.0,TRUE
1037918,SHEPPARD'S BUSINESS INTERIORS,DESIGN,DESIGN_FIRM,0.0,0.0,0,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,,FALSE,0.0,TRUE
,,,,,,,,,,,,,,
