Rep Detail Report V2: Enricus Coone,,,,,,,,,,,,,,,
Generated: 2025-12-21 17:43:58,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
Total Accounts:,Total 2024 Revenue:,Total 2025 Revenue:,Accounts Moved In:,Revenue Moved In:,Floor Exceptions:,Floor Exception Rev:,SF ex BI Accounts:,SF ex BI Rev:,Zero Rev Accounts:,Zero Rev New 2025:,,,,,
611,3397995.4,648474.14,317,274066.0,2,0.0,0,0.0,286,31,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
,Accounts,Revenue,Exceptions,Removed,,,,,,,,,,
Group 3 Medium Potential: ,164,228260.5,0,159,,,,,,,,,,
Group 2 Medium Potential: ,34,167343.61,0,0,,,,,,,,,,
Group 2 High Potential: ,23,142508.01,0,0,,,,,,,,,,
Group 3 Low Potential: ,325,48722.1,2,157,,,,,,,,,,
Group 1 High Potential: ,1,41333.2,0,0,,,,,,,,,,
Group 3 High Potential: ,64,20306.72,0,1,,,,,,,,,,
Totals,611,648474.14,2,0,,,,,,,,,,
,,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 1 accounts | $41333.20 revenue,,,,,,,,,,,,,,,
1013477,Peachtree Street LLC,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1013400,Custom Consulting Services,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1013313,"Zeyna Furniture Depot, Inc",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1015767,eDesign Tribe Inc.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1015729,"LA CANADA FURNITURE & DESIGN, INC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1015662,A Styled Home Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1015889,Cocoweb,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016180,Common Craft Studio Realty DBA CF-Furniture DivDDI,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016131,The French Connection,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016276,"Lowcountry Wallcoverings and Design, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016262,WL West Lewis Inc   DBA Lewis Fay,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016405,Balance and Design Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016425,GiveJoy,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016445,Celtic Flooring LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016448,Noble House,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016526,Mueller Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016563,Spectra Contract Flooring,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016579,Audrey  Wallis Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016697,BLD Bold Living Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016091,VerandaBlue,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016123,Ryne Wilson Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1015641,TruBeauty Concepts,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1015557,MHAUS Interiors + Construction,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016747,Rooms & Gardens,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016717,BAY DESIGN STORE - FL,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016709,Adorations Inc,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016705,Bedside Manor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017060,A CURATED TOUCH,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,3853.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1017096,Murphys Home DBA Dennee's of Santa Ynez,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016972,Lauren Corbyn Interiors Ltd. Co.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016989,Bratcher Home & Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1006380,"Moi, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1006428,"Traci Zeller, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,100.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1006792,Foxglove Harp dba Kellijane,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007027,"Clifton Carpets, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007557,Coco Blanca,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1007812,Esprit Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1009277,Tibetano,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1005917,Comerford Collection,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1009878,Shahabi Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1010519,"Maison et Jardin, Ltd.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1012600,MB Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1011012,Haven Furniture and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,250.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1005084,Surroundings,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1005254,Bountiful - Duplicate,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1005652,Interiors of Washington,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,25.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1003801,Charlotte and Ivy,E-TAILER,SPECIALTY,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000234,Flooring America,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000261,Home Interiors Flooring,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000322,Mirs Oriental Rugs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000836,Becwood Purchasing,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000886,Gather LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1001388,Island Furniture Studio,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000197,Moorman's Carpets Inc.,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,25.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1000225,Hennen's,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018540,Market Square,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018524,"Lerner and Lace, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018515,Neverman floor Artisans,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018411,Luxury for Less in PV,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018184,Classic Imports & Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018287,Elife Modern,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018009,One Stop International,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018066,The Chatham Home LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017830,"20 Cook Street, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017761,CS Collierville,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017971,"Perez & Associates, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017881,Gaston Crue,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017740,Vogue Rugs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017600,Ironwood Manufacturing Company,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017397,Vantage Design Studio,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017533,Cynthia Broussard LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1017015,Flooring Galaxy,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1016995,Artes Del Mundo,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017350,Burnham Design,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,1,TRUE,N,FALSE,FALSE,N
1017296,NEST Design and Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017171,Wahi Fine Rugs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017269,Coda Studio,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017113,Colony House Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1017159,Anita Clark Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1018944,Night & Day LLC dba Ella's,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018967,Turtle Creek Exchange (LA),RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018981,S 4 Liquidators,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018999,"Todd Bennett Design, LLC.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018731,Solomon's Furniture LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018582,"Clayton Market, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018657,Americarpet,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018610,Wallingford Galleries,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019599,American Rag/Maison Midi,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019571,R D IMPORTS INC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019508,"Aston Moody Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1019602,AIM STUDIO,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019668,Blue Sky Outdoor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019611,EV HOME FURNITURE,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019631,June Taylor Shop,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019648,The Normal Brand,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019745,Dwell Fine Interiors and Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019751,Bow Street Home,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019760,Redmon's Carpet /The Tile Shop,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019782,La Belle Maison Designs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019055,Oak Street Inc. dba Classic Home Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018781,NAVE,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018853,Brittney Hayes dba Addison's Wonderland,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1018921,a&b Identity,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019251,Christopher Michiels Interiors,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019252,Oz Architects,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1019267,Willo Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1019273,Christophe Saint Lawrence Interior Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019278,Owner,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019312,Friedlam Partners LLC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019346,Catalog Atelier,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019387,Dwellings Decor,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019404,Salata Style,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019425,Virgin Carpets and Flooring,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019487,PEACOCK ALLEY,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019500,Rainbow West Apparel,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019507,PORCH CONCEPTS,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019057,Southland Floors Inc,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019123,Sheila Slater Style LLC,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1019179,Greene's Fine Antiques and Interior Designs,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020477,A Cornacopia,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020382,"Outdoor Events, Inc.",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020270,Lindsay Tarquinio Design Studio,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1020268,Michelle Von der Goltz Interiors,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,3,TRUE,N,FALSE,FALSE,N
1020246,M&M Design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020187,Isabelo Design | STATIONHAUS,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020154,Jdabbs design,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020180,Cathie Hong Interiors,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1020064,PK Spectrum LLC,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020009,AGÃPÄ’ Furniture,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020119,Caribbean International Group,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1020095,OFFICE FURNITURE DIRECT INC,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019929,Martyn Lawrence Bullard,RETAIL,MULTIPLE_LOCATIONS,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019810,Regan Forrest Homes,DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
1019827,Revival Home & Gifts,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019861,Roche-Bobois,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019710,Sunnyside Trading Company,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019706,Top Drawer Consignments,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019674,BED & BATH AFFAIR,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1019790,"Urban Petals, LLC",RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021623,Paige Elise Interior Design,DESIGN,DESIGN_FIRM,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,1,TRUE,N,FALSE,FALSE,N
1021167,Grooms Office Environments,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,FALSE,N,FALSE,FALSE,N
1021123,Anadol Rug Co,RETAIL,SINGLE_LOCATION,Group 3 Low Potential,Enricus Coone,Enricus Coone,0.0,0.0,1,0,FALSE,N,FALSE,FALSE,N
1020963,"Tuck-Bernstein Design, llc (CA)",DESIGN,DESIGNER_INDEPENDENT,Group 3 High Potential,Enricus Coone,Enricus Coone,0.0,0.0,0,0,TRUE,N,FALSE,FALSE,N
