Rep Detail Report: Melissa Coady,,,,,,,,,,,,,,
Generated: 2025-12-18 06:44:57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
SUMMARY METRICS,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Total Accounts (after alignment):,Total 2024 Revenue: ,Total 2025 Revenue:,Accounts Removed (Floor):,Revenue Removed (Floor): ,Final Accounts (Keeping):,Final Revenue (Keeping):,Zero Revenue Accounts:,Zero Revenue New 2025 Accounts: ,,,,,,
216,1684730.14,1584817.02,68,29819.81,148,1554997.21,55,8,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
BREAKDOWN BY SEGMENT,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
,Accounts,Revenue,Removed,,,,,,,,,,
Group 1 High Potential: ,23,745183.51,0,,,,,,,,,,
Group 2 Medium Potential: ,59,414189.0,0,,,,,,,,,,
Group 2 High Potential: ,20,199424.42,0,,,,,,,,,,
Group 1 Medium Potential: ,6,168047.08,0,,,,,,,,,,
Group 3 Medium Potential: ,36,43665.95,27,,,,,,,,,,
Group 2 Low Potential: ,3,14654.0,0,,,,,,,,,,
Group 3 High Potential: ,10,1099.6,0,,,,,,,,,,
Group 3 Low Potential: ,59,-1446.54,41,,,,,,,,,,
Totals,216,1584817.02,68,,,,,,,,,,
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 1 (HIGH REVENUE) - KEEPING: 29 accounts | 913230.59 revenue,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1013574,Nancy Wyandt Interiors,DESIGN,DESIGNER_INDEPENDENT,5028.0,4517.5,5,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/30/2023,FALSE,47.2,FALSE
1010940,The Village House,RETAIL,SINGLE_LOCATION,2270.0,4403.0,2,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/6/2020,FALSE,51.6,FALSE
1022453,Gina Drago Design,DESIGN,DESIGNER_INDEPENDENT,17855.96,4324.0,14,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,8/25/2022,FALSE,48.5,FALSE
1002662,Ella Scott Design LLC,DESIGN,DESIGNER_INDEPENDENT,15827.75,4136.0,9,6,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/1/2020,FALSE,59.4,FALSE
1018094,Hollace Clare Ltd,DESIGN,DESIGN_FIRM,26892.9,4095.5,15,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,12/4/2020,FALSE,53.9,FALSE
1018007,Feathered Nest of Virginia Inc. dba. Designers II,DESIGN,DESIGN_FIRM,4266.0,3917.0,7,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/17/2021,FALSE,58.0,FALSE
1002022,Tiffany Jeremiah Interior Design,DESIGN,DESIGN_FIRM,6544.0,3908.2,7,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/6/2020,FALSE,58.2,FALSE
1000285,Mark Gonsenhauser,RETAIL,SINGLE_LOCATION,5888.0,3780.0,2,1,MID_REVENUE,LOW_POTENTIAL,Group 2 Low Potential,8/31/2020,FALSE,33.4,FALSE
1006497,"KMG Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,7314.0,3760.0,5,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/1/2020,FALSE,58.8,FALSE
1009852,Madigan Schuler,DESIGN,DESIGNER_INDEPENDENT,5535.0,3707.5,3,2,MID_REVENUE,LOW_POTENTIAL,Group 2 Low Potential,1/31/2020,FALSE,37.1,FALSE
1001851,Home On The Harbor,RETAIL,SINGLE_LOCATION,2760.4,3511.0,5,4,MID_REVENUE,HIGH_POTENTIAL,Group 2 High Potential,2/19/2020,FALSE,72.6,FALSE
1009051,"Amy Schwartz Interiors, LLC",DESIGN,DESIGNER_INDEPENDENT,12488.0,3415.0,13,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,9/21/2020,FALSE,52.3,FALSE
1019331,Julie McCarthy Designs/DDI,DESIGN,DESIGN_FIRM,9283.9,3355.75,7,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/22/2021,FALSE,55.2,FALSE
1002799,Crosby Jenkins Associates LLC,DESIGN,DESIGN_FIRM,4966.0,3313.33,3,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/25/2021,FALSE,49.5,FALSE
1010236,"LS Interiors, LLC",DESIGN,DESIGN_FIRM,4410.0,3086.38,1,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/13/2020,FALSE,52.4,FALSE
1010185,"CMD Interiors, Inc.",DESIGN,DESIGNER_INDEPENDENT,2953.0,2730.75,5,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/28/2021,FALSE,47.1,FALSE
1025658,Sally Steponkus Interiors,DESIGN,DESIGN_FIRM,0.0,2691.0,0,2,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,10/25/2023,FALSE,52.8,FALSE
1019851,Bungalow 10 Design,DESIGN,DESIGN_FIRM,11664.5,2683.0,3,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,1/18/2022,FALSE,48.7,FALSE
1000976,"Decorum, Inc (VA)",DESIGN,DESIGNER_INDEPENDENT,12718.48,2655.0,7,1,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,4/19/2021,FALSE,47.8,FALSE
1026646,"Design House Studio, LLC",DESIGN,DESIGN_FIRM,914.0,2634.5,1,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/11/2024,FALSE,53.8,FALSE
1018511,"Jefferson Street Designs, LLC",DESIGN,DESIGN_FIRM,7766.0,2587.0,3,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,2/5/2021,FALSE,55.8,FALSE
1015695,Rayona Bennett DBA Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,6787.2,2550.0,3,4,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,3/10/2020,FALSE,49.0,FALSE
1005641,Akseizer Design Group,DESIGN,DESIGN_FIRM,12695.88,2520.0,3,3,MID_REVENUE,MID_POTENTIAL,Group 2 Medium Potential,6/26/2020,FALSE,45.8,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - KEEPING: 37 accounts | 13499.20 revenue,,,,,,,,,,,,,,
(Non-DESIGN accounts or New 2025 customers - protected from floor),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1007187,Christopher Zoltan Designs,RETAIL,SINGLE_LOCATION,37896.29,2493.0,11,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/3/2019,FALSE,57.7,FALSE
1020588,Annapolis Carpet and Floor Inc,RETAIL,SINGLE_LOCATION,2646.0,2257.5,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/11/2021,FALSE,49.2,FALSE
1008819,Fitzgerald Home Furnishings,RETAIL,SINGLE_LOCATION,12142.0,2160.8,15,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/24/2020,FALSE,55.4,FALSE
1008639,Urban Country,RETAIL,SINGLE_LOCATION,2160.0,1188.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/20/2020,FALSE,43.6,FALSE
1035892,"The Designery, LLC (DBA-Designery Company)",RETAIL,SINGLE_LOCATION,0.0,1120.0,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/8/2025,TRUE,54.3,FALSE
1021959,Snobz,RETAIL,SINGLE_LOCATION,815.0,1060.0,2,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/1/2022,FALSE,42.0,FALSE
1016749,Kendall's,RETAIL,SINGLE_LOCATION,1075.0,970.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/16/2020,FALSE,38.2,FALSE
1020244,Mill End Shops,RETAIL,MULTIPLE_LOCATIONS,0.0,860.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/16/2023,FALSE,46.1,FALSE
1003503,Canvas LLC,RETAIL,SINGLE_LOCATION,1792.0,663.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/4/2020,FALSE,41.0,FALSE
1021660,Envisions Flooring & Interiors,RETAIL,SINGLE_LOCATION,3630.5,619.0,10,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,1/4/2023,FALSE,43.1,FALSE
1019609,Moraleigh Investments LLC,RETAIL,SINGLE_LOCATION,1909.0,172.8,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/25/2021,FALSE,47.2,FALSE
1015576,Atelier Design & Decor,RETAIL,SINGLE_LOCATION,2410.0,39.0,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/19/2021,FALSE,38.6,FALSE
1035185,"Abingdon Interiors, LLC",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/10/2024,FALSE,0.0,FALSE
1025551,Domicile(VA),RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/24/2024,FALSE,0.0,FALSE
1025139,Peake House,RETAIL,SINGLE_LOCATION,0.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/15/2023,FALSE,0.0,FALSE
1024715,HomeWorks,RETAIL,SINGLE_LOCATION,697.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/28/2023,FALSE,0.0,FALSE
1035866,LP and Co,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/28/2025,TRUE,19.1,FALSE
1036483,SS Melissa Coady,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/26/2025,TRUE,24.9,FALSE
1036717,JP Styles,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/16/2025,TRUE,18.6,FALSE
1037585,Laura Hodges Studio,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,7/25/2025,TRUE,18.6,FALSE
1000449,Carpet Impressions,RETAIL,SINGLE_LOCATION,495.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/18/2021,FALSE,0.0,FALSE
1018171,Capps Home Building Center,RETAIL,SINGLE_LOCATION,140.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/4/2021,FALSE,0.0,FALSE
1018023,Muller Design,RETAIL,SINGLE_LOCATION,1235.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/4/2020,FALSE,0.0,FALSE
1000890,Fitzsimmons Design Associates,RETAIL,SINGLE_LOCATION,1125.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/15/2020,FALSE,0.0,FALSE
1010495,"Ivy Nursery, Inc.",RETAIL,SINGLE_LOCATION,948.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/23/2020,FALSE,0.0,FALSE
1009094,"Scotts Furniture, Inc.",RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/11/2020,FALSE,0.0,FALSE
1007728,"Early's Carpet, Inc.",RETAIL,SINGLE_LOCATION,2490.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/19/2021,FALSE,0.0,FALSE
1007078,Galiani Design Group,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,2,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,10/3/2025,TRUE,24.4,FALSE
1005570,"Simply Wesley, LLC",DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,6/19/2025,TRUE,18.7,FALSE
1002677,Finnian's Moon,RETAIL,SINGLE_LOCATION,940.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/7/2024,FALSE,0.0,FALSE
1002035,"Dwelling and Design, LLC",RETAIL,SINGLE_LOCATION,24026.75,0.0,10,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/6/2021,FALSE,0.0,FALSE
1001600,Simply Home (DE),RETAIL,SINGLE_LOCATION,4295.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/8/2021,FALSE,0.0,FALSE
1001382,Beyond The Mill Studio Design,RETAIL,SINGLE_LOCATION,590.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/21/2021,FALSE,0.0,FALSE
1000901,Ocean Boulevard Furniture Inc,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,3/1/2025,TRUE,19.0,FALSE
1038130,Theodora Home Studio DBA Grand York,RETAIL,SINGLE_LOCATION,0.0,0.0,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,11/5/2025,TRUE,24.3,FALSE
1035783,Premier Home Center/Premier Floors Inc,DESIGN,DESIGN_FIRM,0.0,-20.4,0,0,LOW_REVENUE,HIGH_POTENTIAL,Group 3 High Potential,1/21/2025,TRUE,20.6,FALSE
1007729,"Perfect Furnishings, Inc.",RETAIL,SINGLE_LOCATION,1332.0,-83.5,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/13/2019,FALSE,0.0,FALSE
,,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
GROUP 3 (LOW REVENUE) - LOSING (FLOOR REMOVED): 68 accounts | 29819.81 revenue,,,,,,,,,,,,,,
(DESIGN segment + Not new in 2025),,,,,,,,,,,,,,
================================================================================,,,,,,,,,,,,,,
Account_ID,Account_Name,Segment,Sub_Segment,Total_Rev_2024,Total_Rev_2025,Orders_2024,Orders_2025,Revenue_Tier,Potential_Tier,Segment_Label,Customer_Since_Date,Is_New_2025,Composite_Score,Floor_Removed
1005629,"Frederikes Designs, Inc.",DESIGN,DESIGN_FIRM,0.0,2180.25,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/24/2020,FALSE,45.8,TRUE
1019879,"Studio Rose, LLC",DESIGN,DESIGN_FIRM,1941.0,2164.74,4,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/2/2021,FALSE,53.5,TRUE
1015078,Beyond the Box Interiors,DESIGN,DESIGN_FIRM,11001.66,2101.7,11,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/18/2020,FALSE,55.2,TRUE
1006204,Gentry Raines Interior Design,DESIGN,DESIGN_FIRM,3545.0,2074.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/18/2019,FALSE,36.7,TRUE
1035472,Kenny Ball Design,DESIGN,DESIGN_FIRM,0.0,1968.0,0,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/11/2024,FALSE,41.1,TRUE
1024256,"Three & Me, Inc/Decorating Den Interiors",DESIGN,DESIGN_FIRM,0.0,1866.1,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/15/2023,FALSE,59.0,TRUE
1024317,Artful living,DESIGN,DESIGN_FIRM,0.0,1813.16,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/24/2023,FALSE,55.0,TRUE
1024360,"Dwellologie Design Group, LLC/DDI",DESIGN,DESIGN_FIRM,2403.0,1789.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/6/2023,FALSE,48.0,TRUE
1013567,"Linda Hartman Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,1437.0,0,3,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/24/2020,FALSE,55.6,TRUE
1021184,Wyn Design Company,DESIGN,DESIGN_FIRM,0.0,1350.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/7/2022,FALSE,45.3,TRUE
1015620,Lawson Innovations LLC/Decorating Den Interiors,DESIGN,DESIGN_FIRM,1365.0,1340.5,4,5,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/7/2020,FALSE,48.5,TRUE
1008455,Interior Matter Inc,DESIGN,DESIGNER_INDEPENDENT,4752.32,1300.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/18/2020,FALSE,54.9,TRUE
1025121,Muccini Design LLC/Decorating Den Interiors,DESIGN,DESIGN_FIRM,1268.0,1272.0,3,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,8/18/2023,FALSE,41.3,TRUE
1012642,Roomantics Interiors,DESIGN,DESIGN_FIRM,4773.25,1255.0,8,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/9/2020,FALSE,49.3,TRUE
1015540,"LBW Studio LLC, Lauren Bruce Wodicka",DESIGN,DESIGN_FIRM,2475.0,1180.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/21/2020,FALSE,52.5,TRUE
1018827,Stein Design Team - Dec. Den,DESIGN,DESIGN_FIRM,143.0,1095.0,1,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/22/2021,FALSE,51.3,TRUE
1012643,Melissa Colgan Interiors,DESIGN,DESIGNER_INDEPENDENT,1951.0,1048.9,6,4,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/8/2019,FALSE,46.1,TRUE
1015738,MODERN TRADITIONS INTERIOR DESIGN LLC,DESIGN,DESIGN_FIRM,6962.0,915.5,6,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,5/14/2020,FALSE,45.5,TRUE
1010918,Boxwood Home Staging,DESIGN,DESIGN_FIRM,17633.0,905.0,13,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,4/17/2020,FALSE,41.8,TRUE
1023342,Well House and Company,DESIGN,DESIGN_FIRM,0.0,885.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,12/4/2024,FALSE,50.4,TRUE
1017128,"Kim Morgan Designs, LLC-DDI",DESIGN,DESIGNER_INDEPENDENT,6514.5,871.0,7,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/1/2020,FALSE,48.0,TRUE
1001513,Exquisite Designs,DESIGN,DESIGN_FIRM,1032.0,840.0,1,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,10/22/2019,FALSE,49.6,TRUE
1009429,Amy Ahearn Decorating Den Interiors,DESIGN,DESIGNER_INDEPENDENT,2168.0,795.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/26/2020,FALSE,53.2,TRUE
1015821,Lakehouse Design DBA Decorating Den,DESIGN,DESIGN_FIRM,1141.0,570.0,3,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,3/27/2020,FALSE,47.3,TRUE
1023577,Bluestone Studio LLC,DESIGN,DESIGN_FIRM,175.0,450.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,11/3/2023,FALSE,46.1,TRUE
1027397,Easton Lane Design LLC,DESIGN,DESIGN_FIRM,17.5,325.0,0,1,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,6/3/2024,FALSE,55.8,TRUE
1001759,Syntha Harris Interiors LLC,DESIGN,DESIGN_FIRM,1404.0,258.0,1,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/17/2021,FALSE,38.3,TRUE
1021634,Andrea Lavigne Design and Interiors LLC/DDI,DESIGN,DESIGN_FIRM,635.0,247.0,2,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,7/19/2023,FALSE,42.5,TRUE
1023632,Marlowe Prentice Interiors LLC,DESIGN,DESIGNER_INDEPENDENT,7659.0,227.0,7,2,LOW_REVENUE,MID_POTENTIAL,Group 3 Medium Potential,2/13/2023,FALSE,40.3,TRUE
1001458,Janie Molster Designs,DESIGN,DESIGNER_INDEPENDENT,672.0,178.0,2,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/22/2020,FALSE,35.0,TRUE
1005214,"Lighthouse Craftsman, Inc.",DESIGN,DESIGNER_INDEPENDENT,5751.0,125.0,4,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/15/2020,FALSE,39.7,TRUE
1002760,Lapis Ray,DESIGN,DESIGN_FIRM,20751.9,42.0,10,2,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/6/2020,FALSE,31.7,TRUE
1014166,KP Designs - Decorating Den,DESIGN,DESIGN_FIRM,791.0,42.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/8/2020,FALSE,34.6,TRUE
1024433,Spaces Styled,DESIGN,DESIGNER_INDEPENDENT,6934.5,25.0,7,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/26/2023,FALSE,32.3,TRUE
1023002,Statement Design Concepts,DESIGN,DESIGN_FIRM,1435.5,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/30/2022,FALSE,0.0,TRUE
1023594,Space Design Group,DESIGN,DESIGN_FIRM,3755.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/13/2023,FALSE,0.0,TRUE
1024937,Canepari Coastal Design LLC/DDI,DESIGN,DESIGN_FIRM,3710.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/28/2024,FALSE,0.0,TRUE
1024248,"Baylor Atelier, LLC",DESIGN,DESIGN_FIRM,5635.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/28/2023,FALSE,0.0,TRUE
1027906,House of Luxe Design,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/20/2024,FALSE,0.0,TRUE
1027762,Elizabeth Design Consulting LLC,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,12/11/2024,FALSE,0.0,TRUE
1027700,Grand Home Furnishings,DESIGN,ARCHITECT_BUILDER,7246.0,0.0,3,1,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,7/30/2024,FALSE,0.0,TRUE
1027271,Amelia Vallong Interiors Decorating Den Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,5/10/2024,FALSE,0.0,TRUE
1022433,Raja Interiors,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,10/13/2022,FALSE,0.0,TRUE
1026926,A Curated Simplicity,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2024,FALSE,0.0,TRUE
1024386,Market 9 Design,DESIGN,DESIGN_FIRM,6798.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/28/2023,FALSE,0.0,TRUE
1022932,Design Therapy LLC,DESIGN,DESIGN_FIRM,9552.0,0.0,4,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,11/2/2022,FALSE,0.0,TRUE
1000455,"Hall and Co., Inc",DESIGN,DESIGN_FIRM,1590.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/13/2020,FALSE,0.0,TRUE
1022357,Avie Daniel Design Co,DESIGN,DESIGN_FIRM,2101.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/8/2022,FALSE,0.0,TRUE
1021465,"Simply Divine Decorating and Staging, LLC",DESIGN,DESIGN_FIRM,1780.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/4/2022,FALSE,0.0,TRUE
1005284,"Harmony Drive Interiors, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/9/2022,FALSE,0.0,TRUE
1006001,Zoe Feldman Design,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/29/2020,FALSE,0.0,TRUE
1006054,S and K Design Group,DESIGN,DESIGN_FIRM,325.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,1/7/2020,FALSE,0.0,TRUE
1007426,Marika Meyer Interiors,DESIGN,DESIGNER_INDEPENDENT,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,2/17/2020,FALSE,0.0,TRUE
1007785,"Bruce Palmer, LLC",DESIGN,DESIGNER_INDEPENDENT,10515.0,0.0,3,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/3/2020,FALSE,0.0,TRUE
1007992,Gates Interiors,DESIGN,DESIGNER_INDEPENDENT,15015.6,0.0,11,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/7/2020,FALSE,0.0,TRUE
1010514,"yZiGN, LLC",DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/26/2021,FALSE,0.0,TRUE
1011038,Fine Details,DESIGN,DESIGNER_INDEPENDENT,6380.5,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,8/23/2024,FALSE,0.0,TRUE
1013221,Barefoot Dwelling,DESIGN,DESIGN_FIRM,0.0,0.0,0,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/23/2021,FALSE,0.0,TRUE
1014204,Interiors By KP - Decorating Den,DESIGN,DESIGN_FIRM,370.0,0.0,1,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,3/6/2020,FALSE,0.0,TRUE
1000855,Design Works Interiors,DESIGN,DESIGN_FIRM,915.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,9/23/2020,FALSE,0.0,TRUE
1018057,Annapolis Interiors,DESIGN,DESIGN_FIRM,7227.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,4/26/2021,FALSE,0.0,TRUE
1019333,Oak Highland Design LLC/Decorating Den Interiors,DESIGN,DESIGN_FIRM,2565.0,0.0,2,0,LOW_REVENUE,LOW_POTENTIAL,Group 3 Low Potential,6/14/2022,FALSE,0.0,TRUE
